Feature ID	Taxon	Confidence
8b57966f275045b1f845da4fdc673f82	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__uncultured_bacterium	0.836552925862019
ee9ff276f29ab0a82db251655cd72e95	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9988829971926309
ddf190fecac2dc1131831863b6f744c4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9997438755203025
b078bff08579e02c4f7d2d13cd5b3e68	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.8662616018091827
676961c509435ca18a1132902ac78174	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9993573975610013
a5a67f91cc1d0fc2cdee9fdeeef27601	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9846127599329868
1e2cc2b0bfdf0bdc7f8726c7d58e8ec9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999986318672183
41543ba604de14ce7b99b5870671faf2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales	0.8753031856707366
4c419f64fa6f44869bd00f2c75112118	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae	0.9999650925429617
55e70bc727e691125a6f44e678f6ca6e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__Solibacillus_silvestris	0.9097120882524038
0875b5bae1fa3bed7193da42f0cf01ee	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__uncultured_Firmicutes	0.9530305423745387
19eb3633c220675979e733f096982174	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus	0.9917903398238406
5253843cc9a53a1cc398cd4f03d2d27c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes	0.9587830353737585
c8ccee56dc7f21307dd7cac64923d28e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes	0.9578665721899969
ba8ab98a4fb0527d0d50ac6935124ab2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia; s__metagenome	0.8686834410764264
53905370ec3fe82ff8e5fe58773c9b60	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9682154454500357
6fb65fdd92c5226d99d5d53476196d04	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__uncultured_Firmicutes	0.8271020905414883
999c16ec42e37b26dfa8497da8098019	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__unidentified	0.7783867130794422
54684b3eb1ebb8ffae91d53446e2437a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Lechevalieria; s__Lentzea_flaviverrucosa	0.9038058852274377
ce2f48d07930bd8cb2874b7a9f003f68	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__unidentified	0.8863505523641467
5e2b59c81a00435f4ac7113d4fcce13b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999982488793192
dca75a0a2efd9184d7e1a4c4afef3622	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_soil	0.743700361028438
4d093925f747e382f4e31544e4e3035a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Lechevalieria; s__Lentzea_flaviverrucosa	0.9041206756291068
6483e17e9006ec137aee9034a1e1251c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__Solibacillus_silvestris	0.9132230625417976
6e9b73fc6d458f5f6f9262edb2469ccb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae	0.9999813681092677
7404e39dae70b14d941c05f758d0714a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Chryseolinea	0.7503810089592207
f39925e74e0f653babc3ffff3992b272	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__unidentified	0.856428585920276
cb6b3710d4d902b5991b87318fc1033b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.9574893188513534
e8189505fd3eff238f4cbd8d38983c67	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia; s__metagenome	0.8686838851089497
422ef5d26672104cad96ba01d78ec69a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales	0.8785578996618109
1d08eda4cdf9a2bf78b52f7538268a39	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus	0.9917910478850785
