#OTUID	taxonomy	confidence
070aa81811b77ca95c4fc1a1b9bfca3b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae	0.9535080915445014
071de08db753d90e1bde6755b516f980	d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__Dojkabacteria; f__Dojkabacteria; g__Dojkabacteria; s__uncultured_bacterium	0.9888734458170759
0721ea68b9e9c552dfcd07e1ae7fefca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.9999966376531542
073ba5d5ddbae1c5f0ff17f792336adb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter	0.9128114574768162
073f5accd27074f99cd87869056d0a96	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group	0.9087792078271384
0743f43f4975910436dcd92e7d9792fa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.8374681631902168
0745635ab540d98c0ae471ded9941045	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9988628466151259
074940d78addbdc88e8cc3ae8a2face7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__KF-JG30-B3; g__KF-JG30-B3	0.9864140974529055
075a7de1867a7809355c5c8a090ad362	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17	0.999993170215488
076d0ce5f00eb0deaf0ccc5836538588	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides_iriomotensis	0.7666368827634724
076d142424aab4401ae822004b0e71ba	d__Bacteria; p__Gemmatimonadota; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__YC-ZSS-LKJ147	0.9985658469486927
076fdf66131b9dd7ee22b7846e3e6008	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga; s__Microvirga_zambiensis	0.8674018672485188
07730a1a76380a4234e3dc60933fe786	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9967775988971684
077a2e1376ffd8640087c470661ce82f	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085	0.9999943961876956
0781f4811ee34c78228387871e3d1a17	d__Bacteria; p__Gemmatimonadota; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__uncultured_bacterium	0.7349213470201589
078da9d109429a2ff56e28e21a35a499	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_actinobacterium	0.9947662832513835
079085fa172e23519ac7a62a5ac7adcd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	0.9999963553265491
07b070f07ffbdbdcdbae848799a51931	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__uncultured_soil	0.9176440398639601
07b7b8b5eab2f62af78487ba3d3fd10c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella	0.9996686101698851
07bc7f9aed49b8d7e0de2e64adb89d40	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	0.9999981622500645
07c4d265dd6a790776d723cecd32c6b5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae	0.7788522066406146
07c5d216b339e018863f694a33ea9f55	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	0.9999981922152065
07cda267d9b765a135409939ecf33ef5	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_organism	0.7877552778978851
07ce8e99dd55551c8744242cb61539ec	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10	0.9999974760353305
07d9432d94c54d9f8fddfc6fa70df06b	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__cvE6; g__cvE6; s__uncultured_bacterium	0.9924505461069388
07dfe4b42a1e1dff03151fd86330c745	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9999304463375417
07e22aa8c1f537775aa783e8f14c383b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9999857507398536
07e7bcb089d04a54427364dac7f6eb60	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9939648187502247
07ec76d8feae3d53a00a1464e2e9a232	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ensifer	0.7863070892253559
07ed5d5ccf76e0e79e4e1d7edfec7621	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Prosthecomicrobium	0.9994360780914046
07f56e9933b306f12d9371a731f96eec	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae	0.8810294797982553
07f8bcc419fd4ee16f3f721c6eec687a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavitalea	0.9949125388916132
07fb0e180b612d3749a09ca72a3c5984	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae	0.9192699741756484
07fc728f6e35ee2d0572854d02b02bc8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__PMMR1; s__uncultured_endolithic	0.7182344870854859
07fe7da306c69d9622d2d89a22c13712	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.8847138638765941
080b43e284943ace47975170355b13db	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9998610295318071
080ee185e04090d151c9149a0b820c73	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter	0.9805384444709295
08135a5e16bd6ed5770ad1e92d357276	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.8235127853149781
081892f288b1e4d940d3d4e7dd8a46ac	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96	0.9999999953643705
081a1bcc9ce2612c1238ef7377bd597e	d__Bacteria; p__Bacteroidota; c__SJA-28; o__SJA-28; f__SJA-28; g__SJA-28; s__uncultured_bacterium	0.881573080279687
081edff5e7a2bedc7310c6e6840e0e4c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Alicyclobacillales; f__Alicyclobacillaceae; g__Tumebacillus	0.996884053430517
082362599de787090954164274fbe13f	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__CL500-29_marine_group	0.92570468473041
08262a7c1fdf2792e6bd0fa6f061dd67	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9913556146216571
082feb002ed3a114ae78fe190d8c14f9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Phaeodactylibacter; s__uncultured_bacterium	0.827145730282391
083467b5c0e79a15243e61ec9d1442d9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9857067760079101
08377990e9037c6a36c242df9bdbedef	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9953277558751585
083e6ba4b3ed34e57d9ff4c06ba48be4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9863491345994628
083f9eef8d033172ea21de73a23d4ee5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7448447212164062
084369f788c99f4bea5e7cb0c7e904e5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter	0.9998530284869759
0845c46a341a912680e651cb38c3fba6	d__Bacteria	0.9999999999994723
0855e1ed2d10b313126a483fd6f3ab42	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_Sorangiineae	0.986546720347645
085f1491f1ccc19adb3a7c3c88f94c44	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Candidatus_Ovatusbacter; s__uncultured_bacterium	0.9860386827667749
08659d27f42ed617adc74da33e685831	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae; g__Promicromonospora	0.9999034896179786
08710737ad6fa22630841f078d015bd0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9833837352157111
0875b5bae1fa3bed7193da42f0cf01ee	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9998751201779152
0875b91cfed8bff31ece7e708e23d0cf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured	0.9520591183051256
087cb5d0d4ea3472be0c29ea01005a43	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured	0.990254768929126
088450cc461304de425ce633c3f53fa9	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_soil	0.9579829409374233
0886d74b56f585a8b2a88015ff387b02	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium	0.996903979375645
088d1428de97e8cdeecf17c41fc1a8e4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas_abyssalis	0.7436920379013805
088eae619320b22ef2eaa4570cd314d4	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__metagenome	0.9983708825553467
08945a6777f1e7299d8d24b488197881	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured	0.999871011017867
089647fdacb67b10c76b691533902c55	d__Bacteria; p__FCPU426; c__FCPU426; o__FCPU426; f__FCPU426; g__FCPU426; s__metagenome	0.7579521650039649
089f21d6300fd740ba1c0e14a3577bde	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade	0.7829853132973195
08a0270004002e7f4ef321babfe72a9d	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales	0.8074039573851648
08a73b90c56e249315a3510d66c92bee	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9954146716192236
08a7dd7f2b0e420af924cabfb747b551	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12	0.9999628273096598
08ac1e46173745dafddefa7ebb4ec51c	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_soil	0.8541066581648105
08acb72fd28bf187c9be4ddcf587e7ff	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999999633234743
08d19d7245ceef1726acbf86ce56883a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9937214757282196
08d6d9f126f16604f7e3a048c417d1cc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9980891235194048
08d8e97643d928fbc37b99583f9e318e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__uncultured; s__metagenome	0.8057467552114808
08e9b288803d255e84dad12ee3de2727	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia	0.9517862727105667
08f0807f611abbc5bd82efe8d15eb28a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Aquipuribacter; s__uncultured_bacterium	0.8898788891731405
08f9e1cf8f6a6220d128052e99e32b46	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	0.9999994157908215
08fa234b831c189399650d38b06a38b5	d__Bacteria; p__TX1A-33; c__TX1A-33; o__TX1A-33; f__TX1A-33; g__TX1A-33; s__uncultured_bacterium	0.9958427561300273
08fd194b7bd26dc7bf90dd6ce89129f7	d__Bacteria	0.9999999993941788
08fda623a2fd55436be26b159ce5edc6	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured	0.9999987947143539
09020fdfc0915106a56663dd76b8150c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	0.9999699767104248
0908f8fafe579651e13c54c519823242	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavitalea; s__Flavitalea_sp.	0.7221168681234564
091275fbe294636f13a2e5aa971a23ed	d__Bacteria; p__Elusimicrobiota; c__Lineage_IIb; o__Lineage_IIb; f__Lineage_IIb; g__Lineage_IIb; s__metagenome	0.988673008616481
0918b0424851564fb7ba070a3abde017	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter	0.9999998645845267
09190e26b6d2232d8c7ccffe644e2c9d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia; s__uncultured_Caulobacteraceae	0.7278786049127053
091a83c602fd8840b210daa6131188d3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Leifsonia	0.9530513807424434
091d22d1edce0cd6d004b731080b0f55	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	0.9625980248756227
091f968a5d576fcae9cc75a623761eb8	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae	0.7322933914902896
09276b94a439a12ad73a5da4f2f2b718	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__uncultured; s__uncultured_Rickettsiales	0.9898319754758405
092f3f923669201db026797abbe52142	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Adhaeribacter; s__Adhaeribacter_aerolatus	0.9549819684607657
0940e35a86d6b7b145f62e3d447dd105	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter	0.9510991512141325
094b31e0dabc0ccb183fc1d553b78699	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia; s__metagenome	0.8114032009510965
094c814f5f65dee150fce8105f1766c0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__microbial_mat	0.7833862070888058
094d11a63f51cc64a22c11073859ce96	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__uncultured_soil	0.7731000394322367
094d8c5d6274139863cca26afe647391	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.9996459158520211
094fa9dc3664e4fd17675ff807ac8cc3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Cohnella	0.976335140340598
095a3416fce6d5d2897ad0a2addd9802	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_Myxococcales	0.9999368625515171
0963f67222d8138f20151c4f56601fba	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9913371288567477
0967624fce5a7913125641a180d1437b	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.9999997316816476
096d96d6848faed46d47badc06ec0f94	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium	0.8236394980297493
096efe04d12ee4b09cd13a3b9537f4d6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter; s__metagenome	0.9486740679266149
0985e9be8a7f1f3f34d595df03f154a3	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__cvE6; g__cvE6; s__uncultured_bacterium	0.9997395281761842
098dba281ca51472fe03af1e64ca4b36	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Abawacabacteria; f__Candidatus_Abawacabacteria; g__Candidatus_Abawacabacteria; s__uncultured_bacterium	0.9856063265237188
098f11b5a34cfa39a48e09ac80ac6575	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured; s__uncultured_Bradyrhizobiaceae	0.7754575232970794
09922a4c789ef7924bfcc9101eda6528	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__metagenome	0.8068800340778317
09959f45250e52fbf3f61f650c104f96	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium	0.847017471542139
09995fcd98eb11c62b9e1ad777c64ce4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum	0.9974796220396158
09a6de17f627ab3e0360691d902b6d48	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillales_Incertae_Sedis; g__Stella	0.9999863836179739
09a8a4499dcc5fc681dc59b662494023	d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_Chlorobiales	0.8680417543470502
09b2c2350b116182ef9d505f4d68f292	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9999421289938643
09b7a1a9edd4846e1b80e77396f6dc5a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae	0.8317952653233998
09ca87d339cd490c0de58db087239ef7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9280241097761543
09cfb6d12d336958407e6d3fb851064b	d__Bacteria	0.9830050917623766
09d8e48b0a585c9004aec2efa63bf194	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.7937096396136547
09d9ec40ef5e59754aee1f9710606e9e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__uncultured_soil	0.981741659198047
09da09e31e766b95f06192a2a67b152f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	0.9944673189142533
09dfbc6b1e652ffe16a012b15a3ca4fd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Candidatus_Ovatusbacter; s__uncultured_bacterium	0.9892209458897965
09e26b28bd2230d2e35218e28569ecc0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9959641300517365
09e4688b792f7541ac48c70c4c0fb8e8	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Lechevalieria	0.9998320211821007
09ec562265f629fca0416c33ec90e020	Unassigned	0.9736014889313308
09ecc9038ca1d9aa9674a37e98d9ae38	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.999970184392541
09ee431ebc72c7b73a6d44b55f38d301	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__Ardenticatenaceae; g__uncultured; s__uncultured_Caldilinea	0.9370814603933406
0a0027901c8f129818a1ed636a67facd	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus_Protochlamydia	0.9970360218945703
0a08a5ced7dae46c3c65a77b7df08ab2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aliihoeflea	0.9993504432425863
0a0a049ff0005113a0d355783e2cd1ca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9999985946991784
0a1103db671c01d3cb0d72d1ab9d2099	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia; s__uncultured_marine	0.8386456485720681
0a125b5f4339b019c78914ca3e7a69a3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9999998942065159
0a289142973354d793fc91e59f816d22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidetes_VC2.1_Bac22; f__Bacteroidetes_VC2.1_Bac22; g__Bacteroidetes_VC2.1_Bac22; s__metagenome	0.9665824806817762
0a29304a1a97f863eaf4ea64f8ee5b4a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; s__Rhizobium_subbaraonis	0.7219855174895788
0a293aafcd24314764a9d077bbf7e654	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia	0.9992169884027116
0a3818baed16a7cace096cbe8ba2e04b	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_bacterium	0.8224544763906013
0a5041a9fef609ead6df8f01dd6a1a9a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.9547372489453501
0a5d7f7787d9ca904f003189b0ba1d9a	Unassigned	0.9572366442104694
0a7f627041bc1e537ddfa3a51564447d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Domibacillus	0.9614825548824759
0a808a518483043a13f580268f885456	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	0.8074508001734584
0a85cb2d6a5fcfe18f7b0fa62d9cdfe5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured	0.9930569757888568
0a8d1bed1e82b7bd58c1f01c28049470	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum	0.8664202865487828
0a8dc898a459c10d5b604928ec4dd28e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales	0.8243824733893403
0a9583c69f7060d5947dd19dc84f4143	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	0.9993881299013387
0aa35842e8bf9ebfb91be9018959a852	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium	0.9807765282065168
0aa88253a0972c2f206681374be6afba	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aminobacter; s__Rhizobiales_bacterium	0.9124514382737403
0aa97be5cd403daf4c7755135a34ebb3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999994247477145
0ab434172b19350e4fe393294444bea3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9543425348328174
0ab74beecc7fb650d11e784a0c1df6d5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiales; g__Candidatus_Jidaibacter; s__uncultured_Acanthamoeba	0.9999468138110508
0aba92a499ce0a5013ba95e571747807	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes	0.9510394279811577
0abb0f453f807d718b379ce9a5ce3a38	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__metagenome	0.999999111955443
0abdb08bf8b7f61438b8741d62c13660	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_Kouleothrix	0.90661208119261
0abfaf74fc4425a45eb53f841ff36617	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola	0.9998844061986228
0acdb2bb66be5a38aae632f0498a0f81	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__alphaI_cluster; s__metagenome	0.8667788506180624
0aceba41927057d30e38a44212ab2a8d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9858712655827013
0acec38848341bf4e5e86ebff450df05	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9999983667423664
0acf15a55afdd43b9ef87f52624e5102	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae	0.9262317452784744
0ad68cce3aefa19f4fc2d38097193a70	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia; s__uncultured_Hyphomicrobiaceae	0.8976957993387644
0adde496f2fffe5477f8bafd5a3ac33e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae	0.9999992956146788
